moon,ingress_jd,ingress_cal,egress_jd,egress_cal,duration_min,mid_jd,earth_io_au,light_travel_min
io,2331690.097561220,1671-11-06 14:20:29.29 TDB,2331690.192119109,1671-11-06 16:36:39.09 TDB,136.1634,2331690.144840165,5.81995012,48.403049
io,2331691.867412009,1671-11-08 08:49:04.40 TDB,2331691.961970048,1671-11-08 11:05:14.21 TDB,136.1636,2331691.914691029,5.79512754,48.196606
io,2331693.637158007,1671-11-10 03:17:30.45 TDB,2331693.731697727,1671-11-10 05:33:38.68 TDB,136.1372,2331693.684427867,5.76996096,47.987302
io,2331695.406819778,1671-11-11 21:45:49.23 TDB,2331695.501364201,1671-11-12 00:01:57.87 TDB,136.1440,2331695.454091990,5.74446537,47.775262
io,2331697.176551968,1671-11-13 16:14:14.09 TDB,2331697.271097099,1671-11-13 18:30:22.79 TDB,136.1450,2331697.223824534,5.71865672,47.560618
io,2331698.946346206,1671-11-15 10:42:44.31 TDB,2331699.040895765,1671-11-15 12:58:53.39 TDB,136.1514,2331698.993620985,5.69255264,47.343517
io,2331700.716091256,1671-11-17 05:11:10.28 TDB,2331700.810626733,1671-11-17 07:27:18.15 TDB,136.1311,2331700.763358994,5.66617092,47.124107
io,2331702.485803661,1671-11-18 23:39:33.44 TDB,2331702.580347154,1671-11-19 01:55:41.99 TDB,136.1426,2331702.533075407,5.63952518,46.902501
io,2331704.255618741,1671-11-20 18:08:05.46 TDB,2331704.350164338,1671-11-20 20:24:14.20 TDB,136.1457,2331704.302891539,5.61263036,46.678823
io,2331706.025504100,1671-11-22 12:36:43.55 TDB,2331706.120053618,1671-11-22 14:52:52.63 TDB,136.1513,2331706.072778859,5.58550480,46.453227
io,2331707.795307297,1671-11-24 07:05:14.55 TDB,2331707.889839489,1671-11-24 09:21:22.13 TDB,136.1264,2331707.842573393,5.55816925,46.225884
io,2331709.565015956,1671-11-26 01:33:37.38 TDB,2331709.659552336,1671-11-26 03:49:45.32 TDB,136.1324,2331709.612284146,5.53064151,45.996943
io,2331711.334767275,1671-11-27 20:02:03.89 TDB,2331711.429303623,1671-11-27 22:18:11.83 TDB,136.1323,2331711.382035449,5.50294084,45.766563
io,2331713.104568480,1671-11-29 14:30:34.72 TDB,2331713.199109335,1671-11-29 16:46:43.05 TDB,136.1388,2331713.151838907,5.47508964,45.534932
io,2331714.874301722,1671-12-01 08:58:59.67 TDB,2331714.968827549,1671-12-01 11:15:06.70 TDB,136.1172,2331714.921564636,5.44711249,45.302253
io,2331716.643980124,1671-12-03 03:27:19.88 TDB,2331716.738513911,1671-12-03 05:43:27.60 TDB,136.1287,2331716.691247018,5.41903068,45.068704
io,2331718.413752471,1671-12-04 21:55:48.21 TDB,2331718.508290493,1671-12-05 00:11:56.30 TDB,136.1348,2331718.461021482,5.39086657,44.834470
io,2331720.183630186,1671-12-06 16:24:25.65 TDB,2331720.278175601,1671-12-06 18:40:34.37 TDB,136.1454,2331720.230902893,5.36264539,44.599762
io,2331721.953462705,1671-12-08 10:52:59.18 TDB,2331722.047992823,1671-12-08 13:09:06.58 TDB,136.1234,2331722.000727764,5.33439445,44.364806
io,2331723.723217746,1671-12-10 05:21:26.01 TDB,2331723.817752755,1671-12-10 07:37:33.84 TDB,136.1304,2331723.770485250,5.30613686,44.129795
io,2331725.493009143,1671-12-11 23:49:55.99 TDB,2331725.587544809,1671-12-12 02:06:03.87 TDB,136.1314,2331725.540276976,5.27789537,43.894917
io,2331727.262852965,1671-12-13 18:18:30.50 TDB,2331727.357393350,1671-12-13 20:34:38.79 TDB,136.1382,2331727.310123157,5.24969411,43.660375
io,2331729.032613124,1671-12-15 12:46:57.77 TDB,2331729.127137044,1671-12-15 15:03:04.64 TDB,136.1144,2331729.079875084,5.22155830,43.426376
io,2331730.802286578,1671-12-17 07:15:17.56 TDB,2331730.896815876,1671-12-17 09:31:24.89 TDB,136.1222,2331730.849551227,5.19350854,43.193093
io,2331732.572018688,1671-12-19 01:43:42.41 TDB,2331732.666552147,1671-12-19 03:59:50.11 TDB,136.1282,2331732.619285418,5.16556583,42.960701
io,2331734.341862806,1671-12-20 20:12:16.95 TDB,2331734.436405699,1671-12-20 22:28:25.45 TDB,136.1418,2331734.389134252,5.13775449,42.729401
io,2331736.111683255,1671-12-22 14:40:49.43 TDB,2331736.206213207,1671-12-22 16:56:56.82 TDB,136.1231,2331736.158948231,5.11010261,42.499427
io,2331737.881450526,1671-12-24 09:09:17.33 TDB,2331737.975985860,1671-12-24 11:25:25.18 TDB,136.1309,2331737.928718193,5.08263546,42.270990
io,2331739.651266872,1671-12-26 03:37:49.46 TDB,2331739.745804644,1671-12-26 05:53:57.52 TDB,136.1344,2331739.698535758,5.05537909,42.044306
io,2331741.421162121,1671-12-27 22:06:28.41 TDB,2331741.515706110,1671-12-28 00:22:37.01 TDB,136.1433,2331741.468434116,5.02836206,41.819612
io,2331743.190979447,1671-12-29 16:35:00.62 TDB,2331743.285507105,1671-12-29 18:51:07.81 TDB,136.1198,2331743.238243276,5.00161563,41.597169
io,2331744.960689458,1671-12-31 11:03:23.57 TDB,2331745.055219166,1671-12-31 13:19:30.94 TDB,136.1228,2331745.007954312,4.97516710,41.377203
io,2331746.730415543,1672-01-02 05:31:47.90 TDB,2331746.824947506,1672-01-02 07:47:55.46 TDB,136.1260,2331746.777681524,4.94904369,41.159941
io,2331748.500238943,1672-01-04 00:00:20.64 TDB,2331748.594779671,1672-01-04 02:16:28.96 TDB,136.1386,2331748.547509307,4.92327428,40.945624
io,2331750.270034055,1672-01-05 18:28:50.94 TDB,2331750.364563012,1672-01-05 20:44:58.24 TDB,136.1217,2331750.317298533,4.89789015,40.734510
io,2331752.039779153,1672-01-07 12:57:16.92 TDB,2331752.134313119,1672-01-07 15:13:24.65 TDB,136.1289,2331752.087046136,4.87291808,40.526824
io,2331753.809579322,1672-01-09 07:25:47.65 TDB,2331753.904117347,1672-01-09 09:41:55.74 TDB,136.1348,2331753.856848334,4.84838396,40.322780
io,2331755.579497637,1672-01-11 01:54:28.60 TDB,2331755.674043755,1672-01-11 04:10:37.38 TDB,136.1464,2331755.626770696,4.82431433,40.122599
io,2331757.349369963,1672-01-12 20:23:05.56 TDB,2331757.443901839,1672-01-12 22:39:13.12 TDB,136.1259,2331757.396635901,4.80073733,39.926515
io,2331759.119139902,1672-01-14 14:51:33.69 TDB,2331759.213671707,1672-01-14 17:07:41.24 TDB,136.1258,2331759.166405804,4.77767644,39.734723
io,2331760.888897253,1672-01-16 09:20:00.72 TDB,2331760.983429554,1672-01-16 11:36:08.31 TDB,136.1265,2331760.936163404,4.75515478,39.547416
io,2331762.658736269,1672-01-18 03:48:34.81 TDB,2331762.753275291,1672-01-18 06:04:42.99 TDB,136.1362,2331762.706005780,4.73319740,39.364802
io,2331764.428530264,1672-01-19 22:17:05.01 TDB,2331764.523056706,1672-01-20 00:33:12.10 TDB,136.1181,2331764.475793485,4.71183263,39.187117
io,2331766.198254220,1672-01-21 16:45:29.16 TDB,2331766.292782943,1672-01-21 19:01:36.45 TDB,136.1214,2331766.245518582,4.69108556,39.014569
io,2331767.968011503,1672-01-23 11:13:56.19 TDB,2331768.062544663,1672-01-23 13:30:03.86 TDB,136.1278,2331768.015278083,4.67098143,38.847368
io,2331769.737908832,1672-01-25 05:42:35.32 TDB,2331769.832451628,1672-01-25 07:58:43.82 TDB,136.1416,2331769.785180230,4.65154679,38.685735
io,2331771.507799773,1672-01-27 00:11:13.90 TDB,2331771.602330865,1672-01-27 02:27:21.39 TDB,136.1248,2331771.555065319,4.63281053,38.529910
io,2331773.277616609,1672-01-28 18:39:46.08 TDB,2331773.372146641,1672-01-28 20:55:53.47 TDB,136.1232,2331773.324881625,4.61479738,38.380099
io,2331775.047416957,1672-01-30 13:08:16.83 TDB,2331775.141947168,1672-01-30 15:24:24.24 TDB,136.1235,2331775.094682063,4.59753115,38.236501
io,2331776.817300681,1672-02-01 07:36:54.78 TDB,2331776.911836439,1672-02-01 09:53:02.67 TDB,136.1315,2331776.864568560,4.58103556,38.099311
io,2331778.587132090,1672-02-03 02:05:28.21 TDB,2331778.681654096,1672-02-03 04:21:34.91 TDB,136.1117,2331778.634393093,4.56533515,37.968735
io,2331780.356868241,1672-02-04 20:33:53.42 TDB,2331780.451387827,1672-02-04 22:49:59.91 TDB,136.1082,2331780.404128035,4.55044916,37.844932
io,2331782.126595057,1672-02-06 15:02:17.81 TDB,2331782.221116810,1672-02-06 17:18:24.49 TDB,136.1113,2331782.173855933,4.53639504,37.728047
